Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.3304","ECIAI1_3367","VBIEscCol26572_3304","P0A6L6","Shigella flexneri","nanA","N-acetylneuraminate lyase (EC 4.1.3.3)","3-Hydroxypyruvic Acid","Drug target",,100,100,100,"1e-169"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4146","ECIAI1_4275","VBIEscCol26572_4146","P28303","Escherichia coli","dinF","DNA-damage-inducible protein F","the multidrug/oligosaccharidyl-lipid/polysaccharide (mop) flippase superfamily.","2.A.66.1.4","15919996;16738553;8265357;9278503",96,100,98,"1e-247"
"BLASTP","Human Homolog","Human","Escherichia coli IAI1","fig|585034.5.peg.4176","ECIAI1_4302","VBIEscCol26572_4176","NP_061147.1","Homo sapiens","acs","Acetyl-CoA synthetase (EC 6.2.1.1)",,,,93,95,51,"0.0"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.986","ECIAI1_0998","VBIEscCol26572_0986","VFG001443","Escherichia coli O18:K1:H7 str. RS218","ompA","Outer membrane protein A precursor",,"Invasion;Serum resistance",,100,94,95,"1e-195"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.4106","ECIAI1_4233","VBIEscCol26572_4106","SL1344_4117","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","metA","Homoserine O-succinyltransferase (EC 2.3.1.46)",,"Virulence","16518469",100,100,95,"1e-176"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.4326","ECIAI1_4452","VBIEscCol26572_4326","P0A745","Shigella flexneri","msrA","Peptide-methionine (S)-S-oxide reductase MsrA (EC 1.8.4.11)","S-(Dimethylarsenic)Cysteine","Drug target",,100,100,100,"1e-127"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.910","ECIAI1_0926","VBIEscCol26572_0910","P23886","Escherichia coli","cydC","Efflux ABC transporter for glutathione/L-cysteine, essential for assembly of bd-type respiratory oxidases => CydC subunit","the atp-binding cassette (abc) superfamily.","3.A.1.129.1","1310500;15919996;16738553;1909328;7934832;8276245;8331068;8380150;8905232;9278503",100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2229","ECIAI1_2262","VBIEscCol26572_2229","P33916","Escherichia coli (strain K12)","yejF","ABC transporter, ATP-binding protein YejF","the atp-binding cassette (abc) superfamily.","3.A.1.5.21","11206551;11258796;15919996;16738553;9097040;9278503",100,100,99,"1e-300"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.1971","ECIAI1_1998","VBIEscCol26572_1971","16765285","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","uvrY","BarA-associated response regulator UvrY (= GacA = SirA)",,,"16113260",76,100,96,"1e-85"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.1679","ECIAI1_1702","VBIEscCol26572_1679","P71278","Enterobacter cloacae","nemA","N-ethylmaleimide reductase","'Trinitrotoluene;Cyclohexanone;Isopentyl Pyrophosphate;Riboflavin Monophosphate;2,4,6-Trinitrophenol;2,4-Dinitrophenol;ANDROSTA-1,4-DIENE-3,17-DIONE'","Drug target",,100,100,87,"1e-187"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.3369","ECIAI1_3448","VBIEscCol26572_3369","P0A7S9","Escherichia coli (strain K12)","rpsM","SSU ribosomal protein S13p (S18e)","Tigecycline","Drug target",,100,100,100,"2e-60"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3644","ECIAI1_3727","VBIEscCol26572_3644","P0ADJ8","Escherichia coli","yiaA","Inner membrane protein YiaA","the yiaa-yiab (yiaab) family.","9.B.44.1.1","11867724;15919996;16738553;6320721;8041620;9278503",100,100,99,"2e-77"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1631","ECIAI1_1652","VBIEscCol26572_1631","P0AB67","Escherichia coli","pntB","NAD(P) transhydrogenase subunit beta (EC 1.6.1.2)","the proton-translocating transhydrogenase (pth) family.","3.D.2.1.1","15919996;16083909;1633824;16738553;1932078;3525165;9097039;9278503",100,100,100,"1e-263"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.24","ECIAI1_0027","VBIEscCol26572_0024",,,"ileS","Isoleucyl-tRNA synthetase (EC 6.1.1.5)",,"antibiotic target in susceptible species","7929087",,,,
"Literature","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.1258","ECIAI1_1272","VBIEscCol26572_1258","218553804","Escherichia coli IAI1","tonB","TonB-ExbBD energy transducing system, TonB subunit",,,"11553558",100,100,100,"1e-137"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.877","ECIAI1_0893","VBIEscCol26572_0877","P31133","Escherichia coli","potF","Putrescine ABC transporter putrescine-binding protein PotF (TC 3.A.1.11.2)","the atp-binding cassette (abc) superfamily.","3.A.1.11.2","15919996;16738553;8416922;8905232;9278503;9298646;9651355;9761835",100,100,99,"1e-217"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2386","ECIAI1_2421","VBIEscCol26572_2386","P10384","Escherichia coli","fadL","Long-chain fatty acid transport protein","the fadl outer membrane protein (fadl) family.","1.B.9.1.1","15178802;16079137;16738553;1987139;2840553;9205837;9278503",100,100,99,"1e-268"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.251","ECIAI1_0262","VBIEscCol26572_0251","16759305","Salmonella enterica subsp. enterica serovar Typhi str. CT18 ","gmhA","D-sedoheptulose 7-phosphate isomerase (EC 5.3.1.28)",,,"15182677",100,100,97,"1e-103"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.804","ECIAI1_0821","VBIEscCol26572_0804","P0AAC4","Escherichia coli","ybhL","Inner membrane protein YbhL","the calcium transporter a (cata) (formerly the testis-enhanced gene transfer (tegt) family.","1.A.14.2.2","15919996;16738553;8905232;9278503",100,100,100,"1e-127"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.4176","ECIAI1_4302","VBIEscCol26572_4176","Q8ZKF6","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)","acs","Acetyl-CoA synthetase (EC 6.2.1.1)","Coenzyme A;Adenosine-5'-Propylphosphate","Drug target",,100,100,95,"0.0"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.1087","ECIAI1_1097","VBIEscCol26572_1087","P05020","Escherichia coli (strain K12)","pyrC","Dihydroorotase (EC 3.5.2.3)","Dihydroorotic Acid;Orotic Acid;Lysine Nz-Carboxylic Acid;N-Carbamoyl-L-Aspartate","Drug target",,71,99,100,"1e-144"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.3049","ECIAI1_3109","VBIEscCol26572_3049","VFG002048","Shigella dysenteriae Sd197","epsE","General secretion pathway protein E",,"Secretion system;Type II secretion system",,100,100,97,"1e-277"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.4226","ECIAI1_4353","VBIEscCol26572_4226","P0ABN9","Escherichia coli","dcuB","Anaerobic C4-dicarboxylate transporter DcuB","the c4-dicarboxylate uptake (dcu) family.","2.A.13.1.2","15919996;16738553;2656658;7610040;7961398;8131924;9278503",100,100,100,"1e-254"
"BLAT","Drug Target","TTD","Escherichia coli IAI1","fig|585034.5.peg.2365","ECIAI1_2400","VBIEscCol26572_2365","TTDR00291",,"fabB","3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)",,,,50,100,100,"1e-234"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.2782","ECIAI1_2834","VBIEscCol26572_2782","Q46891","Escherichia coli (strain K12)","ygbM","2-dehydrotetronate isomerase (EC 5.3.1.35)","Formic Acid","Drug target",,100,100,98,"1e-150"
"BLAT","Drug Target","TTD","Escherichia coli IAI1","fig|585034.5.peg.301","ECIAI1_0309","VBIEscCol26572_0301","TTDR01186",,"betB","Betaine aldehyde dehydrogenase (EC 1.2.1.8)",,,,100,100,98,"1e-282"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.667","ECIAI1_0673","VBIEscCol26572_0667","P03960","Escherichia coli (strain K12)","kdpB","Potassium-transporting ATPase B chain (EC 3.6.3.12) (TC 3.A.3.7.1)","Phosphoaminophosphonic Acid-Adenylate Ester","Drug target",,100,100,99,"0.0"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3306","ECIAI1_3369","VBIEscCol26572_3306","P45428","Escherichia coli (strain K12)","dcuD","Putative cryptic C4-dicarboxylate transporter DcuD","the c4-dicarboxylate uptake c (dcuc) family.","2.A.61.1.2","10525738;15919996;16738553;9278503",100,100,99,"1e-252"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.3709","ECIAI1_3794","VBIEscCol26572_3709","c4448","Escherichia coli CFT073","waaL","O-antigen ligase",,"Virulence;LPS (Lipopolysaccharide)","15845486",100,100,95,"1e-230"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.617","ECIAI1_0623","VBIEscCol26572_0617","P0A753","Shigella flexneri","nadD","Nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18)","Citric Acid","Drug target",,100,100,100,"1e-125"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2764","ECIAI1_2817","VBIEscCol26572_2764","P16429","Escherichia coli (strain K12)","hycC","Formate hydrogenlyase subunit 3","the h(+) or na(+)-translocating nadh dehydrogenase (ndh) family.","3.D.1.9.2",,100,100,99,"0.0"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.718","ECIAI1_0722","VBIEscCol26572_0718","P0AB91","Escherichia coli (strain K12)","aroG","2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)","Phosphoenolpyruvate;2-Phosphoglycolic Acid","Drug target",,100,100,99,"1e-203"
"BLAT","Antibiotic Resistance","CARD","Escherichia coli IAI1","fig|585034.5.peg.4215","ECIAI1_4342","VBIEscCol26572_4215","YP_492255.1","Escherichia coli str. K-12 substr. W3110","basS","Sensor protein BasS/PmrB (activates BasR/PmrA)",,,,100,99,99,"1e-201"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3583","ECIAI1_3663","VBIEscCol26572_3583","P37637","Escherichia coli","mdtF","Multidrug efflux system MdtEF-TolC, inner-membrane proton/drug antiporter MdtF (RND type)","the resistance-nodulation-cell division (rnd) superfamily.","2.A.6.2.13","11566977;11914367;12399493;12694615;14523115;15919996;16079137;16738553;8041620;9278503",100,100,99,"0.0"
"BLAT","Virulence Factor","Victors","Escherichia coli IAI1","fig|585034.5.peg.2088","ECIAI1_2116","VBIEscCol26572_2088","16765428","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","galF","UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)",,,"16518469",88,98,93,"1e-142"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.2088","ECIAI1_2116","VBIEscCol26572_2088","SL1344_2075","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","galF","UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9)",,"Virulence","16518469",77,98,93,"1e-142"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3421","ECIAI1_3503","VBIEscCol26572_3421","P60778","Escherichia coli (strain K12)","tsgA","Selenite- and tellurite-inducible protein TsgA","the major facilitator superfamily (mfs).","2.A.1.7.14","11055951;15919996;16738553;2200672;2543955;2546924;9278503",100,100,100,"1e-227"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.569","ECIAI1_0576","VBIEscCol26572_0569","VFG000924","Escherichia coli CFT073","fepB","Ferric enterobactin-binding periplasmic protein FepB (TC 3.A.1.14.2)",,"Iron uptake;Siderophore",,100,100,99,"1e-176"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.204","ECIAI1_0199","VBIEscCol26572_0204","P28635","Escherichia coli","metQ","Methionine ABC transporter substrate-binding protein","the atp-binding cassette (abc) superfamily.","3.A.1.24.1","12169620;12819857;1459951;15919996;16738553;7904973;9278503",100,100,99,"1e-152"
"BLAT","Drug Target","TTD","Escherichia coli IAI1","fig|585034.5.peg.945","ECIAI1_0959","VBIEscCol26572_0945","TTDR00676",,"kdsB","3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)",,,,100,100,99,"1e-141"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.1065","ECIAI1_1075","VBIEscCol26572_1065","SL1344_1080","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","csgB","Minor curlin subunit CsgB, nucleation component of curlin monomers",,"Biofilm","20003355",100,94,82,"2e-65"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.1629","ECIAI1_1650","VBIEscCol26572_1629","SL1344_1412","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","mdtJ","Spermidine export protein MdtJ",,"Virulence","16518469",90,90,89,"2e-47"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3223","ECIAI1_3288","VBIEscCol26572_3223","P42909","Escherichia coli","agaB","PTS system, galactosamine-specific IIB component","the pts mannose-fructose-sorbose (man) family.","4.A.6.1.5","10931310;15919996;16738553;8932697;9278503",100,100,98,"4e-85"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.3222","ECIAI1_3287","VBIEscCol26572_3222","P0AB74","Escherichia coli (strain K12)","kbaY","D-tagatose-1,6-bisphosphate aldolase subunit KbaY (EC 4.1.2.40)","Phosphoglycolohydroxamic Acid","Drug target",,100,100,100,"1e-162"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.1322","ECIAI1_1337","VBIEscCol26572_1322","P77716","Escherichia coli (strain K12)","ycjP","Inner membrane ABC transporter permease protein YcjP","the atp-binding cassette (abc) superfamily.","3.A.1.1.46",,100,100,100,"1e-156"
"BLAT","Antibiotic Resistance","CARD","Escherichia coli IAI1","fig|585034.5.peg.4007","ECIAI1_4117","VBIEscCol26572_4007","NP_312864.1","Escherichia coli O157:H7 str. Sakai","cpxA","Copper sensory histidine kinase CpxA",,"efflux pump conferring antibiotic resistance;gene modulating antibiotic efflux",,100,100,100,"1e-265"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.1297","ECIAI1_1313","VBIEscCol26572_1297","P0AEK4","Escherichia coli (strain K12)","fabI","Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)","'Indole Naphthyridinone;3-(6-Aminopyridin-3-Yl)-N-Methyl-N-[(1-Methyl-1h-Indol-2-Yl)Methyl]Acrylamide;Beta-D-Glucose;4-(2-Thienyl)-1-(4-Methylbenzyl)-1h-Imidazole;3-[(Acetyl-Methyl-Amino)-Methyl]-4-Amino-N-Methyl-N-(1-Methyl-1h-Indol-2-Ylmethyl)-Benzamide;1,3,4,9-Tetrahydro-2-(Hydroxybenzoyl)-9-[(4-Hydroxyphenyl)Methyl]-6-Methoxy-2h-Pyrido[3,4-B]Indole;2-(TOLUENE-4-SULFONYL)-2H-BENZO[D][1,2,3]DIAZABORININ-1-OL;Triclosan;6-METHYL-2(PROPANE-1-SULFONYL)-2H-THIENO[3,2-D][1,2,3]DIAZABORININ-1-OL'","Drug target",,100,100,100,"1e-146"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.2397","ECIAI1_2432","VBIEscCol26572_2397",,,"emrY","Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",,"efflux pump conferring antibiotic resistance","20128927;12501312",,,,
"BLASTP","Human Homolog","Human","Escherichia coli IAI1","fig|585034.5.peg.2837","ECIAI1_2887","VBIEscCol26572_2837","NP_443739.3","Homo sapiens","eno","Enolase (EC 4.2.1.11)",,,,97,97,55,"3e-153"
"BLAT","Virulence Factor","PATRIC_VF","Escherichia coli IAI1","fig|585034.5.peg.3222","ECIAI1_3287","VBIEscCol26572_3222","b3137","Escherichia coli str. K-12 substr. MG1655","kbaY","D-tagatose-1,6-bisphosphate aldolase subunit KbaY (EC 4.1.2.40)",,"Biofilm","17222132",100,100,100,"1e-162"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3275","ECIAI1_3340","VBIEscCol26572_3275","P0ADV7","Escherichia coli (strain K12)","yrbC","Phospholipid ABC transporter shuttle protein MlaC","the atp-binding cassette (abc) superfamily.","3.A.1.27.3","15919996;16738553;19383799;9205837;9278503",100,100,100,"1e-118"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.2289","ECIAI1_2325","VBIEscCol26572_2289","Q8XE01","Escherichia coli O157:H7","yfaZ","Uncharacterized outer membrane protein YfaZ","the putative beta barrel porin-5 (bbp5) superfamily.","1.B.68.1.1",,96,100,99,"1e-101"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.3038","ECIAI1_3097","VBIEscCol26572_3038","P0AFF4","Escherichia coli","nupG","Nucleoside permease NupG","the major facilitator superfamily (mfs).","2.A.1.10.1","15919996;16738553;3311747;9278503",100,100,100,"1e-242"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.4473","ECIAI1_4607","VBIEscCol26572_4473","P0ABP8","Escherichia coli (strain K12)","deoD","Purine nucleoside phosphorylase (EC 2.4.2.1)","N7-Methyl-Formycin A;6-Methylpurine;Methylthioinosine;9-(6-Deoxy-Alpha-L-Talofuranosyl)-6-Methylpurine;2-Fluoro-2'-Deoxyadenosine;Tubercidin;9-Beta-D-Xylofuranosyl-Adenine;9-(2-Deoxy-Beta-D-Ribofuranosyl)-6-Methylpurine;9-(6-Deoxy-Beta-D-Allofuranosyl)-6-Methylpurine;6-Methyl-Formycin A;Formycin B;Inosine;2-Fluoroadenosine","Drug target",,100,100,100,"1e-135"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.118","ECIAI1_0116","VBIEscCol26572_0118","P36683","Escherichia coli (strain K12)","acnB","Aconitate hydratase 2 (EC 4.2.1.3) @ 2-methylisocitrate dehydratase (EC 4.2.1.99)","Aconitate Ion","Drug target",,96,100,99,"0.0"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.4075","ECIAI1_4194","VBIEscCol26572_4075","Q83JC4","Shigella flexneri","tufB","Translation elongation factor Tu","GE-2270A;Guanosine-5'-Diphosphate","Drug target",,99,99,100,"1e-229"
"BLAT","Virulence Factor","VFDB","Escherichia coli IAI1","fig|585034.5.peg.4399","ECIAI1_4535","VBIEscCol26572_4399","VFG000878","Escherichia coli CFT073","fimG","Protein FimG (regulates length and adhesion of type 1 fimbriae)",,"Adherence;Invasion",,100,100,98,"3e-88"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.792","ECIAI1_0809","VBIEscCol26572_0792","P12995","Escherichia coli (strain K12)","bioA","Adenosylmethionine-8-amino-7-oxononanoate aminotransferase (EC 2.6.1.62)","'7-Keto-8-Aminopelargonic Acid;2-Amino-4-(4-Amino-Cyclohexa-2,5-Dienyl)-Butyric Acid;N'-Pyridoxyl-Lysine-5'-Monophosphate'","Drug target",,95,100,98,"1e-240"
"BLAT","Transporter","TCDB","Escherichia coli IAI1","fig|585034.5.peg.704","ECIAI1_0709","VBIEscCol26572_0704","P0ABK2","Escherichia coli (strain K12)","cydB","Cytochrome d ubiquinol oxidase subunit II (EC 1.10.3.-)","the proton-translocating cytochrome oxidase (cox) superfamily.","3.D.4.3.2","15919996;16079137;16738553;1689724;1724280;2843510;3138232;8905232;9278503",100,100,100,"1e-225"
"BLAT","Drug Target","TTD","Escherichia coli IAI1","fig|585034.5.peg.638","ECIAI1_0643","VBIEscCol26572_0638","TTDNR00665",,"ybeY","Metal-dependent hydrolase YbeY, involved in rRNA and/or ribosome maturation and assembly",,,,100,100,100,"9e-86"
"BLAT","Drug Target","DrugBank","Escherichia coli IAI1","fig|585034.5.peg.4064","ECIAI1_4171","VBIEscCol26572_4064","P0ACQ4","Escherichia coli (strain K12)","oxyR","Hydrogen peroxide-inducible genes activator => OxyR","Benzoic Acid","Drug target",,100,100,100,"1e-175"
"BLAT","Drug Target","TTD","Escherichia coli IAI1","fig|585034.5.peg.3861","ECIAI1_3961","VBIEscCol26572_3861","TTDR00570",,"ilvC","Ketol-acid reductoisomerase (NADP(+)) (EC 1.1.1.86)",,,,100,100,99,"1e-286"
"K-mer Search","Antibiotic Resistance","PATRIC","Escherichia coli IAI1","fig|585034.5.peg.3376","ECIAI1_3454","VBIEscCol26572_3376",,,"rplF","LSU ribosomal protein L6p (L9e)",,"antibiotic target in susceptible species","19289529;17923494",,,,
