Evidence,Property,Source,Genome Name,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Source ID,Source Organism,Gene,Product,Function,Classification,PubMed,Subject Coverage,Query Coverage,Identity,E-value
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1232",,,"P0AFK9","Escherichia coli",,"Spermidine/putrescine import ABC transporter substrate-binding protein PotD (TC 3.A.1.11.1)","the atp-binding cassette (abc) superfamily.","3.A.1.11.1","11976340;15919996;16738553;1939142;2249996;7592703;8194593;8366082;8621624;8897598;8905232;9278503;9298646;9890949",100,100,93,"1e-198"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1633",,,"T2K7N8","Salmonella enterica subsp. enterica serovar Typhimurium str. DT104",,"Uptake [NiFe] hydrogenase, large subunit HyaB (EC 1.12.99.6)","the h2:heterodisulfide oxidoreductase (hho) family.","3.D.7.2.3",,100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3961",,,"16766999","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","rfaK ","Lipopolysaccharide 1,2-N-acetylglucosaminetransferase (EC 2.4.1.56)",,"","17526851",100,100,100,"1e-222"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4689",,,"16767679","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","STM4433","Myo-inositol 2-dehydrogenase (EC 1.1.1.18)",,"","17526851",100,100,100,"1e-197"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1147",,,"P0AEA2","Escherichia coli (strain K12)",,"Curli production assembly/transport component CsgG","the curli fiber subunit porin, cgsa, csgg (csgg) family.","1.B.48.1.1",,100,100,96,"1e-150"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1699",,,"16760281","Salmonella enterica subsp. enterica serovar Typhi str. CT18 ","pcgL","D-alanyl-D-alanine dipeptidase (EC 3.4.13.22)",,"","17526851",100,100,98,"1e-150"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2718",,,"207857921","Salmonella enterica subsp. enterica serovar Enteritidis str. P125109","guaB","Inosine-5'-monophosphate dehydrogenase (EC 1.1.1.205) / CBS domain",,"","17261603",100,100,100,"1e-278"
"BLAT","Antibiotic Resistance","CARD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2201",,,"AML99881.1","Salmonella enterica subsp. enterica serovar Typhimurium","mdtK","Uncharacterized transporter YeeO",,"efflux pump conferring antibiotic resistance",,99,93,99,"1e-274"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4513",,,"E1WEV2","Salmonella typhimurium (strain SL1344)",,"Type I secretion system ATPase, LssB family LapB","the atp-binding cassette (abc) superfamily.","3.A.1.109.5",,100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4004",,,"16767039","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","rhuM","Uncharacterized protein clustered with Type I restriction-modification system",,"","15182677",100,100,100,"1e-200"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3574",,,"16766637","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","sspA","Stringent starvation protein A",,"","10816458",100,100,100,"1e-119"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.792",,,"16764130","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","STM0765","Sodium-dependent anion transporter family",,"","17526851",99,98,99,"1e-232"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3066",,,"SL1344_2854","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","prgH","MxiG protein; Pathogenicity 1 island effector protein",,"Invasion,Type III secretion","10816487;12675813",100,95,100,"1e-231"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2293",,,"c2557","Escherichia coli CFT073","manB","Phosphomannomutase (EC 5.4.2.8) => Colanic acid",,"Virulence","12180926",99,99,88,"1e-240"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1372",,,"16764634","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","yeaJ","Diguanylate cyclase (EC 2.7.7.65) => DgcJ",,"","16518469",100,100,100,"1e-292"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2017",,,"SL1344_1828","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","ruvB","Holliday junction ATP-dependent DNA helicase RuvB (EC 3.6.4.12)",,"Intracellular survival and replication","20670908",99,91,100,"1e-175"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4200",,,"SL1344_3907","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344",,"Uncharacterized protein YigF",,"Virulence","16518469",100,100,100,"6e-70"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3838",,,"STM474_3770","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74",,"Transcriptional regulator, GntR family",,"Virulence","17526851",100,100,100,"1e-134"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2378",,,"C6EAH0","Escherichia coli (strain B / BL21-DE3)",,"Inner membrane protein YohK","the lrgb/cidb holin-like glycolate/glycerate transporter (lrgb/cidb/ggt) family.","2.A.122.1.1","19786035",99,99,90,"1e-116"
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3985",,,,,,"Subclass B3 beta-lactamase (EC 3.5.2.6)","Subclass B3 beta-lactamase (EC 3.5.2.6)","antibiotic inactivation enzyme","22985886;16723554;12019096;26666948;18843302;11749954;26482314;22442240;15561856;10858348;18563261",,,,
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2896",,,"P0A876","Shigella flexneri","trmD","tRNA (guanine(37)-N(1))-methyltransferase (EC 2.1.1.228)","S-Adenosyl-L-Homocysteine","Drug target",,100,100,96,"1e-143"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1456",,,"SL1344_1298","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344",,"UPF0118 inner membrane protein YdiK",,"Virulence","16518469",100,100,100,"1e-213"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1147",,,"STM14_1303","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","csgG","Curli production assembly/transport component CsgG",,"Fimbriae","9457880",100,100,100,"1e-155"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4526",,,"P0AF54","Escherichia coli (strain K12)",,"Inner membrane protein YjcH, clustering with ActP","the 2 tms membrane protein, yjch (yjch) family.","9.B.136.1.1",,97,97,90,"3e-45"
"BLAT","Virulence Factor","VFDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.625",,,"VFG000931","Escherichia coli CFT073","entC","Isochorismate synthase (EC 5.4.4.2) @ Isochorismate synthase (EC 5.4.4.2) [enterobactin] siderophore @ Isochorismate synthase (EC 5.4.4.2) of siderophore biosynthesis",,"Iron uptake,Siderophore",,98,100,84,"1e-194"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1541",,,"P0AGJ9","Escherichia coli (strain K12)","tyrS","Tyrosyl-tRNA synthetase (EC 6.1.1.1)","3-Iodo-Tyrosine;Tyrosyladenylate","Drug target",,100,100,96,"1e-242"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1513",,,"STM474_1426","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74","ssaS","Type III secretion inner membrane protein (YscS,homologous to flagellar export components)",,"Virulence","17526851",100,100,100,"2e-41"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2105",,,"STM14_2401","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fliQ","Flagellar biosynthesis protein FliQ",,"Virulence","7618105",100,100,100,"3e-41"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4478",,,"P02916","Escherichia coli",,"Maltodextrin ABC transporter, permease protein MdxF","the atp-binding cassette (abc) superfamily.","3.A.1.1.1","10809785;11709552;1420181;14527411;15919996;16079137;16453726;16738553;1915262;2002054;2007546;2026607;2155217;2170984;2233678;2250006;2674653;2820984;2836810;3000770;6088507;6088520;6185687;6283312;6296778;8265357;8437518;8437519;8636026;9214624;9278503;9298646;9309217;9401026;9529892;9600841;9822819",100,100,91,"1e-279"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1514",,,"STM474_1427","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74","ssaT","Type III secretion inner membrane protein (YscT,HrcT,SpaR,EscT,EpaR1,homologous to flagellar export components)",,"Virulence","17526851",100,100,100,"1e-146"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1153",,,"16764501","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2 ","csgC","Putative curli production protein CsgC",,"","16518469",100,100,100,"6e-55"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1404",,,"P17334","Escherichia coli",,"PTS system, N,N'-diacetylchitobiose-specific IIC component","the pts lactose-n,n'-diacetylchitobiose-_-glucoside (lac) family.","4.A.3.2.1","10913117;10913118;10913119;10913122;15919996;1630305;16738553;2092358;2179047;8003964;9032081;9041631;9097039;9278503;9405618",100,100,94,"1e-249"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1543",,,"P0A9D2","Escherichia coli (strain K12)","gstA","Glutathione S-transferase (EC 2.5.1.18)","Glutathione Sulfonic Acid","Drug target",,99,99,84,"9e-95"
"K-mer Search","Antibiotic Resistance","PATRIC","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4594",,,,,"SugE","Small multidrug resistance (SMR) efflux transporter => SugE, quaternary ammonium compounds","Small multidrug resistance (SMR) efflux transporter => SugE, quaternary ammonium compounds","efflux pump conferring antibiotic resistance","11948170",,,,
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2884",,,"P33644","Escherichia coli (strain K12)","yfiH","FIG00003370: Multicopper polyphenol oxidase","Citric Acid","Drug target",,98,98,88,"1e-128"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2446",,,"16765573","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","STM2245","Putative outer membrane protein",,"","17526851",98,100,100,"1e-106"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1713",,,"P39365","Escherichia coli (strain K12)",,"PTS system, IIC component","the pts galactitol (gat) family.","4.A.5.1.3","15919996;16738553;7610040;9278503",100,100,94,"1e-238"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.809",,,"P0AF01","Escherichia coli",,"Molybdenum ABC transporter permease protein ModB","the atp-binding cassette (abc) superfamily.","3.A.1.8.1","15919996;16738553;3553151;7665460;7860583;8564363;8576221;8905232;9278503;9302996",100,100,95,"1e-121"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.922",,,"P30860","Escherichia coli",,"Arginine ABC transporter, substrate-binding protein ArtJ","the atp-binding cassette (abc) superfamily.","3.A.1.3.3","15919996;16738553;8501075;8801422;8905232;9278503;9298646;9600841",100,100,91,"1e-127"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2446",,,"STM474_2341","Salmonella enterica subsp. enterica serovar Typhimurium str. ST4/74",,"Putative outer membrane protein",,"Virulence","17526851",98,100,100,"1e-106"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.906",,,"A7ZJR5","Escherichia coli O139:H28 (strain E24377A / ETEC)",,"Putative transport protein YbjL","the aspartate:alanine exchanger (aaex) family.","2.A.81.1.4","18676672",100,100,96,"0.0"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4527",,,"Q8ZKF6","Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)","acs","Acetyl-CoA synthetase (EC 6.2.1.1)","Coenzyme A;Adenosine-5'-Propylphosphate","Drug target",,100,100,100,"0.0"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4798",,,"16763338","Salmonella enterica subsp. enterica serovar Typhi str. CT18","cstA","Pyruvate:H+ symporter BtsT",,"","15182677",100,100,99,"0.0"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.331",,,"SL1344_0309","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","dbh","DNA polymerase IV (EC 2.7.7.7)",,"Virulence","16518469",100,100,100,"1e-204"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1645",,,"SL1344_1478","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344",,"RidA/YER057c/UK114 superfamily, group 7, YjgH-like protein",,"Virulence","16518469",100,100,100,"2e-71"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.974",,,"SL1344_0915","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","aroA","3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19)",,"Virulence,Invasion","1584006;9119506;10338486;20194592",100,100,100,"1e-249"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4004",,,"SL1344_3720","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","rhuM","Uncharacterized protein clustered with Type I restriction-modification system",,"Virulence","15182677",100,100,100,"1e-200"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3583",,,"Q03031","Salmonella typhimurium",,"Oxaloacetate decarboxylase Na(+) pump, beta chain (EC 4.1.1.3)","the na(+)-transporting carboxylic acid decarboxylase (nat-dc) family.","3.B.1.1.1","11677609;1331067",100,100,99,"1e-237"
"BLAT","Transporter","TCDB","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.3686",,,"P45522","Escherichia coli (strain K12)",,"Glutathione-regulated potassium-efflux system protein KefB","the monovalent cation:proton antiporter-2 (cpa2) family.","2.A.37.1.2","11053405;15919996;16738553;3301813;9278503",100,100,93,"0.0"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.492",,,"P69681","Escherichia coli (strain K12)","amtB","Ammonium transporter","Methylamine;Lauryl Dimethylamine-N-Oxide","Drug target",,100,100,92,"1e-233"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2984",,,"SL1344_2780","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344",,"UPF0057 membrane protein YqaE",,"Virulence","16518469",100,100,100,"2e-24"
"BLAT","Antibiotic Resistance","CARD","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.1175",,,"AAC74149.2","Escherichia coli str. K-12 substr. MG1655","mdtH","Multidrug resistance protein MdtH",,"efflux pump conferring antibiotic resistance",,99,99,92,"1e-218"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.4850",,,"P0AGC3","Escherichia coli (strain K12)","slt","Soluble lytic murein transglycosylase (EC 4.2.2.n1)","Bulgecin A","Drug target",,99,99,90,"0.0"
"BLAT","Virulence Factor","Victors","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.121",,,"16763505","Salmonella enterica subsp. enterica serovar Typhimurium str. LT2","leuO","LysR family transcriptional activator LeuO",,"","15182677",100,100,100,"1e-181"
"BLAT","Virulence Factor","PATRIC_VF","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.968",,,"SL1344_0909","Salmonella enterica subsp. enterica serovar Typhimurium str. SL1344","sopD2","hypothetical protein",,"Virulence","12535274;15554961;16518469",100,100,100,"1e-188"
"BLAT","Drug Target","DrugBank","Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S","fig|588858.76.peg.2628",,,"P45563","Escherichia coli (strain K12)","xapA","Xanthosine phosphorylase (EC 2.4.2.1)","Xanthine;Guanine","Drug target",,98,98,88,"1e-140"
